,Profile Name,Start Time,Duration,Title,Bookmark,Latest Bookmark,Country
13351,Perfil 1,2021-01-08 01:31:57,00:00:10,Como Defender um Assassino: Temporada 1: Sorria ou vá para a cadeia (Episódio 3),00:00:10,Not latest view,BR (Brazil)
13352,Perfil 1,2021-01-08 00:48:51,00:41:57,Como Defender um Assassino: Temporada 1: É tudo culpa dela (Episódio 2),00:42:35,00:42:35,BR (Brazil)
13353,Perfil 1,2021-01-08 00:05:30,00:43:11,Como Defender um Assassino: Temporada 1: Piloto (Episódio 1),00:43:11,00:43:11,BR (Brazil)
13354,Perfil 1,2021-01-08 00:05:00,00:00:03,Como Defender um Assassino: Temporada 1: Piloto (Episódio 1),00:00:03,Not latest view,BR (Brazil)
13355,Perfil 1,2021-01-07 16:31:29,00:52:01,Rede de Ódio,00:51:52,00:51:52,BR (Brazil)
13356,Perfil 1,2021-01-07 16:30:52,00:00:06,Rede de Ódio,00:00:07,Not latest view,BR (Brazil)
13357,Perfil 1,2021-01-06 22:59:48,01:41:58,O Segredo: Ouse Sonhar,01:42:02,01:42:02,BR (Brazil)
13358,Perfil 1,2021-01-06 22:59:19,00:00:03,O Segredo: Ouse Sonhar,00:00:03,Not latest view,BR (Brazil)
13359,Perfil 1,2021-01-03 19:57:56,01:53:17,A Incrível História da Ilha das Rosas,01:53:17,01:53:17,BR (Brazil)
13360,Perfil 1,2021-01-03 19:57:28,00:00:03,A Incrível História da Ilha das Rosas,00:00:03,Not latest view,BR (Brazil)
13361,Perfil 1,2021-01-02 23:07:41,01:52:57,O Céu da Meia-Noite,01:52:57,01:52:57,BR (Brazil)
13362,Perfil 1,2021-01-02 23:07:11,00:00:04,O Céu da Meia-Noite,00:00:05,Not latest view,BR (Brazil)
13363,Perfil 1,2021-01-02 21:42:37,00:19:24,Rick and Morty: Temporada 3: Rickcurtindo a Pedra (Episódio 2),00:20:22,Not latest view,BR (Brazil)
13364,Perfil 1,2021-01-02 21:21:42,00:20:53,Rick and Morty: Temporada 3: A Rickapunhalada Ricksalvação (Episódio 1),00:21:16,Not latest view,BR (Brazil)
13365,Perfil 1,2021-01-02 21:06:33,00:15:06,Rick and Morty: Temporada 2: Casamento intergaláctico (Episódio 10),00:21:27,00:21:27,BR (Brazil)
13366,Perfil 1,2021-01-01 18:11:37,00:13:47,Headspace - Meditação Guiada: Temporada 1: Como começar a meditar (Episódio 1),00:12:07,Not latest view,BR (Brazil)
13367,Perfil 1,2021-01-01 15:33:13,00:44:52,A Vida em Outros Planetas: Temporada 1: Terra (Episódio 4),00:45:54,00:45:54,BR (Brazil)
13368,Perfil 1,2020-12-27 23:35:15,00:06:15,Rick and Morty: Temporada 2: Casamento intergaláctico (Episódio 10),00:06:31,Not latest view,BR (Brazil)
13369,Perfil 1,2020-12-27 23:14:28,00:07:22,Rick and Morty: Temporada 2: Olha quem está expurgando (Episódio 9),00:07:44,00:07:44,BR (Brazil)
13370,Perfil 1,2020-12-27 22:52:46,00:21:42,Rick and Morty: Temporada 2: TV interdimensional (Episódio 8),00:21:42,00:21:42,BR (Brazil)
13371,Perfil 1,2020-12-27 22:52:17,00:00:26,Rick and Morty: Temporada 2: Confusão em Little Sanchez (Episódio 7),00:00:26,00:00:26,BR (Brazil)
13372,Perfil 1,2020-12-27 22:45:07,00:07:08,Rick and Morty: Temporada 2: Bateria esgotada (Episódio 6),00:21:31,00:21:31,BR (Brazil)
13373,Perfil 1,2020-12-27 03:16:18,00:40:29,Você: Temporada 1: O Capitão (Episódio 4),00:41:44,00:41:44,BR (Brazil)
13374,Perfil 1,2020-12-27 02:34:44,00:41:34,Você: Temporada 1: Talvez (Episódio 3),00:42:42,00:42:42,BR (Brazil)
13375,Perfil 1,2020-12-27 00:30:32,00:14:23,Rick and Morty: Temporada 2: Bateria esgotada (Episódio 6),00:14:23,Not latest view,BR (Brazil)
13376,Perfil 1,2020-12-27 00:07:53,00:22:33,Rick and Morty: Temporada 2: Planeta música (Episódio 5),00:23:05,00:23:05,BR (Brazil)
13377,Perfil 1,2020-12-26 21:29:22,00:00:01,Você: Temporada 1: Talvez (Episódio 3),00:01:09,Not latest view,BR (Brazil)
13378,Perfil 1,2020-12-26 20:45:31,00:43:50,Você: Temporada 1: O último cara legal em Nova York (Episódio 2),00:44:43,00:44:43,BR (Brazil)
13379,Perfil 1,2020-12-26 20:24:24,00:20:47,Rick and Morty: Temporada 2: Parasitas invasores alienígenas (Episódio 4),00:21:48,00:21:48,BR (Brazil)
13380,Perfil 1,2020-12-26 20:01:51,00:22:26,Rick and Morty: Temporada 2: Assimilação autoerótica (Episódio 3),00:22:50,00:22:50,BR (Brazil)
13381,Perfil 1,2020-12-26 19:39:10,00:22:04,Rick and Morty: Temporada 2: Expresso da meia-noite (Episódio 2),00:22:39,00:22:39,BR (Brazil)
13382,Perfil 1,2020-12-26 02:05:37,00:00:02,Você: Temporada 1: O último cara legal em Nova York (Episódio 2),00:00:02,Not latest view,BR (Brazil)
13383,Perfil 1,2020-12-26 02:05:30,00:00:04,Você: Temporada 1: Piloto (Episódio 1),00:00:04,00:00:04,BR (Brazil)
13384,Perfil 1,2020-12-25 21:54:57,00:48:00,Você: Temporada 1: Piloto (Episódio 1),00:47:39,Not latest view,BR (Brazil)
13385,Perfil 1,2020-12-25 19:46:44,00:21:34,Rick and Morty: Temporada 2: Fratura temporal (Episódio 1),00:21:54,00:21:54,BR (Brazil)
13386,Perfil 1,2020-12-25 19:23:19,00:21:14,Rick and Morty: Temporada 1: Negócio arriscado (Episódio 11),00:21:14,00:21:14,BR (Brazil)
13387,Perfil 1,2020-12-25 19:01:08,00:22:05,Rick and Morty: Temporada 1: Contatos imediatos (Episódio 10),00:22:27,00:22:27,BR (Brazil)
13388,Perfil 1,2020-12-25 19:01:01,00:00:04,Rick and Morty: Temporada 1: Uma loja do diabo (Episódio 9),00:16:11,00:16:11,BR (Brazil)
13389,Perfil 1,2020-12-15 02:08:22,01:16:17,Tudo Bem No Natal Que Vem,01:37:06,01:37:06,BR (Brazil)
13390,Perfil 1,2020-12-15 01:30:05,00:20:49,Tudo Bem No Natal Que Vem,00:20:49,Not latest view,BR (Brazil)
13391,Perfil 1,2020-12-13 22:13:07,00:21:18,"Dá Licença, Saúde: Temporada 1: Rainha de copas (Episódio 1)",00:21:18,00:21:18,BR (Brazil)
13392,Perfil 1,2020-12-12 00:25:36,00:38:13,A Vida em Outros Planetas: Temporada 1: Éden (Episódio 3),00:39:54,00:39:54,BR (Brazil)
13393,Perfil 1,2020-12-11 23:30:44,00:42:23,A Vida em Outros Planetas: Temporada 1: Janus (Episódio 2),00:44:27,00:44:27,BR (Brazil)
13394,Perfil 1,2020-12-11 23:08:46,00:18:50,A Vida em Outros Planetas: Temporada 1: Atlas (Episódio 1),00:40:08,00:40:08,BR (Brazil)
13395,Perfil 1,2020-12-10 01:11:59,00:15:50,The Post - A Guerra Secreta,00:15:50,00:15:50,BR (Brazil)
13396,Perfil 1,2020-12-08 21:24:59,00:00:09,Twin Peaks: Temporada 1: Parte 9 (Episódio 9),00:01:47,00:01:47,BR (Brazil)
13397,Perfil 1,2020-12-08 20:56:21,00:28:13,Twin Peaks: Temporada 1: Parte 8 (Episódio 8),00:58:11,00:58:11,BR (Brazil)
13398,Perfil 1,2020-12-08 00:04:09,00:14:46,Rick and Morty: Temporada 1: Uma loja do diabo (Episódio 9),00:16:07,Not latest view,BR (Brazil)
13399,Perfil 1,2020-12-07 23:43:40,00:20:26,Rick and Morty: Temporada 1: Realidade alternativa (Episódio 8),00:20:53,00:20:53,BR (Brazil)
13400,Perfil 1,2020-12-07 00:48:17,00:20:10,Rick and Morty: Temporada 1: O pequeno Gazorpazorp (Episódio 7),00:20:40,00:20:40,BR (Brazil)
13401,Perfil 1,2020-12-07 00:27:46,00:20:29,Rick and Morty: Temporada 1: A poção do Rick (Episódio 6),00:21:26,00:21:26,BR (Brazil)
13402,Perfil 1,2020-12-07 00:05:47,00:20:33,Rick and Morty: Temporada 1: A Revolta dos Meeseeks (Episódio 5),00:21:05,00:21:05,BR (Brazil)
13403,Perfil 1,2020-12-06 23:44:43,00:21:03,Rick and Morty: Temporada 1: Realidade Virtual (Episódio 4),00:21:03,00:21:03,BR (Brazil)
13404,Perfil 1,2020-12-06 22:24:28,00:19:58,A Vida em Outros Planetas: Temporada 1: Atlas (Episódio 1),00:21:18,Not latest view,BR (Brazil)
13405,Perfil 1,2020-11-28 17:12:13,00:00:09,O Gambito da Rainha: Minissérie: Aberturas (Episódio 1),00:13:29,Not latest view,BR (Brazil)
13406,Perfil 1,2020-11-22 16:14:53,00:31:08,"Amor e Anarquia: Temporada 1: O presente, a eternidade e o plano de ação (Episódio 8)",00:31:08,00:31:08,BR (Brazil)
13407,Perfil 1,2020-11-22 16:04:09,00:10:39,Amor e Anarquia: Temporada 1: Ayahuasca (Episódio 7),00:23:43,00:23:43,BR (Brazil)
13408,Perfil 1,2020-11-20 21:19:41,00:04:10,Amor e Anarquia: Temporada 1: Ayahuasca (Episódio 7),00:07:14,Not latest view,BR (Brazil)
13409,Perfil 1,2020-11-20 21:05:51,00:13:45,Amor e Anarquia: Temporada 1: Arrependimentos (Episódio 6),00:26:38,00:26:38,BR (Brazil)
13410,Perfil 1,2020-11-20 20:46:59,00:18:49,Amor e Anarquia: Temporada 1: Feira literária (Episódio 5),00:26:40,00:26:40,BR (Brazil)
13411,Perfil 1,2020-11-20 20:21:18,00:25:39,Amor e Anarquia: Temporada 1: Emprego fixo (Episódio 4),00:27:00,00:27:00,BR (Brazil)
13412,Perfil 1,2020-11-20 19:54:33,00:26:45,Amor e Anarquia: Temporada 1: Stream-Us (Episódio 3),00:26:45,00:26:45,BR (Brazil)
13413,Perfil 1,2020-11-20 17:14:12,00:03:03,RuPaul's Drag Race: Temporada 12: Jogo da Imitação (Episódio 6),00:28:11,00:28:11,BR (Brazil)
13414,Perfil 1,2020-11-19 22:05:20,00:00:01,Grace and Frankie: Temporada 6: O resgate (Episódio 2),00:10:00,Not latest view,BR (Brazil)
13415,Perfil 1,2020-11-19 17:52:37,00:08:21,RuPaul's Drag Race: Temporada 12: Caidona (Episódio 8),00:32:53,00:32:53,BR (Brazil)
13416,Perfil 1,2020-11-19 17:48:10,00:04:19,RuPaul's Drag Race: Temporada 12: Madonna: O Rusical Não Autorizado (Episódio 7),00:31:48,00:31:48,BR (Brazil)
13417,Perfil 1,2020-11-19 17:32:45,00:15:06,RuPaul's Drag Race: Temporada 12: Jogo da Imitação (Episódio 6),00:36:54,Not latest view,BR (Brazil)
13418,Perfil 1,2020-11-19 17:28:41,00:03:36,RuPaul's Drag Race: Temporada 12: Gay’s Anatomy (Episódio 5),00:25:40,00:25:40,BR (Brazil)
13419,Perfil 1,2020-11-19 17:18:29,00:09:47,RuPaul's Drag Race: Temporada 12: Baile das Bolas (Episódio 4),00:43:37,00:43:37,BR (Brazil)
13420,Perfil 1,2020-11-19 17:15:38,00:02:30,RuPaul's Drag Race: Temporada 12: O Pior do Mundo (Episódio 3),00:36:43,00:36:43,BR (Brazil)
13421,Perfil 1,2020-11-19 17:15:33,00:00:03,RuPaul's Drag Race: Temporada 12: You Don’t Know Me (Episódio 2),00:00:03,00:00:03,BR (Brazil)
13422,Perfil 1,2020-11-19 17:07:33,00:06:56,RuPaul's Drag Race: Temporada 12: I’m That Bitch (Episódio 1),00:40:05,00:40:05,BR (Brazil)
13423,Perfil 1,2020-11-19 17:07:23,00:00:02,RuPaul's Drag Race: Temporada 1: Montada por um centavo (Episódio 1),00:00:02,00:00:02,BR (Brazil)
13424,Perfil 1,2020-11-18 18:02:08,01:00:50,RuPaul's Drag Race: Temporada 12: Grande final (Episódio 14),01:00:53,01:00:53,BR (Brazil)
13425,Perfil 1,2020-11-18 17:00:45,00:59:06,"RuPaul's Drag Race: Temporada 12: Reencontro: juntas, mas nem tanto (Episódio 13)",01:00:25,01:00:25,BR (Brazil)
13426,Perfil 1,2020-11-17 23:36:23,01:32:24,Rosa e Momo,01:32:24,01:32:24,BR (Brazil)
13427,Perfil 1,2020-11-17 23:35:55,00:00:03,Rosa e Momo,00:00:03,Not latest view,BR (Brazil)
13428,Perfil 1,2020-11-17 21:18:14,00:01:19,"RuPaul's Drag Race: Temporada 12: Reencontro: juntas, mas nem tanto (Episódio 13)",00:01:19,Not latest view,BR (Brazil)
13429,Perfil 1,2020-11-17 20:10:47,00:58:40,RuPaul's Drag Race: Temporada 12: Viva Drag Vegas (Episódio 12),01:00:04,01:00:04,BR (Brazil)
13430,Perfil 1,2020-11-17 19:01:31,00:58:53,RuPaul's Drag Race: Temporada 12: Show de uma drag só (Episódio 11),01:00:05,01:00:05,BR (Brazil)
13431,Perfil 1,2020-11-17 03:10:53,00:00:11,RuPaul's Drag Race: Temporada 12: Show de uma drag só (Episódio 11),00:01:13,Not latest view,BR (Brazil)
13432,Perfil 1,2020-11-17 02:02:59,00:59:31,RuPaul's Drag Race: Temporada 12: Transformação de superfãs (Episódio 10),01:00:01,01:00:01,BR (Brazil)
13433,Perfil 1,2020-11-16 20:03:18,00:00:01,RuPaul's Drag Race: Temporada 12: Transformação de superfãs (Episódio 10),00:01:04,Not latest view,BR (Brazil)
13434,Perfil 1,2020-11-16 19:06:20,00:55:39,RuPaul's Drag Race: Temporada 12: Opções 2020 (Episódio 9),00:59:49,00:59:49,BR (Brazil)
13435,Perfil 1,2020-11-16 01:56:19,00:33:22,RuPaul's Drag Race: Temporada 12: Opções 2020 (Episódio 9),00:34:31,Not latest view,BR (Brazil)
13436,Perfil 1,2020-11-16 01:56:00,00:00:08,RuPaul's Drag Race: Temporada 12: Opções 2020 (Episódio 9),00:01:04,Not latest view,BR (Brazil)
13437,Perfil 1,2020-11-16 01:41:14,00:14:34,RuPaul's Drag Race: Temporada 12: Caidona (Episódio 8),01:00:11,Not latest view,BR (Brazil)
13438,Perfil 1,2020-11-16 01:40:02,00:00:21,RuPaul's Drag Race: Temporada 12: Caidona (Episódio 8),00:42:25,Not latest view,BR (Brazil)
13439,Perfil 1,2020-11-15 20:16:26,00:59:02,RuPaul's Drag Race: Temporada 12: Caidona (Episódio 8),00:59:54,Not latest view,BR (Brazil)
13440,Perfil 1,2020-11-15 19:47:02,00:29:21,RuPaul's Drag Race: Temporada 12: Madonna: O Rusical Não Autorizado (Episódio 7),00:59:49,Not latest view,BR (Brazil)
13441,Perfil 1,2020-11-15 19:40:55,00:04:32,RuPaul's Drag Race: Temporada 12: Madonna: O Rusical Não Autorizado (Episódio 7),00:31:14,Not latest view,BR (Brazil)
13442,Perfil 1,2020-11-15 19:08:47,00:25:47,RuPaul's Drag Race: Temporada 12: Madonna: O Rusical Não Autorizado (Episódio 7),00:26:46,Not latest view,BR (Brazil)
13443,Perfil 1,2020-11-15 18:16:58,00:00:38,RuPaul's Drag Race: Temporada 12: Gay’s Anatomy (Episódio 5),00:59:34,Not latest view,BR (Brazil)
13444,Perfil 1,2020-11-15 18:16:51,00:00:01,RuPaul's Drag Race: Temporada 12: Madonna: O Rusical Não Autorizado (Episódio 7),00:01:00,Not latest view,BR (Brazil)
13445,Perfil 1,2020-11-15 18:16:23,00:00:08,RuPaul's Drag Race: Temporada 12: Madonna: O Rusical Não Autorizado (Episódio 7),00:01:00,Not latest view,BR (Brazil)
13446,Perfil 1,2020-11-15 17:17:48,00:58:25,RuPaul's Drag Race: Temporada 12: Jogo da Imitação (Episódio 6),00:59:26,Not latest view,BR (Brazil)
13447,Perfil 1,2020-11-15 16:36:49,00:40:57,RuPaul's Drag Race: Temporada 12: Gay’s Anatomy (Episódio 5),00:59:20,Not latest view,BR (Brazil)
13448,Perfil 1,2020-11-15 13:41:35,00:17:22,RuPaul's Drag Race: Temporada 12: Gay’s Anatomy (Episódio 5),00:18:23,Not latest view,BR (Brazil)
13449,Perfil 1,2020-11-15 13:27:55,00:13:37,RuPaul's Drag Race: Temporada 12: Baile das Bolas (Episódio 4),00:59:26,Not latest view,BR (Brazil)
13450,Perfil 1,2020-11-15 04:12:40,00:05:44,RuPaul's Drag Race: Temporada 12: Gay’s Anatomy (Episódio 5),00:06:48,Not latest view,BR (Brazil)
13451,Perfil 1,2020-11-15 03:13:46,00:58:36,RuPaul's Drag Race: Temporada 12: Baile das Bolas (Episódio 4),00:59:29,Not latest view,BR (Brazil)
13452,Perfil 1,2020-11-15 03:03:00,00:10:34,RuPaul's Drag Race: Temporada 12: O Pior do Mundo (Episódio 3),00:59:27,Not latest view,BR (Brazil)
13453,Perfil 1,2020-11-14 17:18:15,00:47:37,RuPaul's Drag Race: Temporada 12: O Pior do Mundo (Episódio 3),00:48:53,Not latest view,BR (Brazil)
13454,Perfil 1,2020-11-14 17:17:02,00:00:01,RuPaul's Drag Race: Temporada 12: O Pior do Mundo (Episódio 3),00:01:18,Not latest view,BR (Brazil)
13455,Perfil 1,2020-11-13 23:17:31,00:00:32,RuPaul's Drag Race: Temporada 12: O Pior do Mundo (Episódio 3),00:01:17,Not latest view,BR (Brazil)
13456,Perfil 1,2020-11-13 22:08:17,00:59:31,RuPaul's Drag Race: Temporada 12: You Don’t Know Me (Episódio 2),01:00:27,Not latest view,BR (Brazil)
13457,Perfil 1,2020-11-13 21:06:54,01:00:46,RuPaul's Drag Race: Temporada 12: I’m That Bitch (Episódio 1),01:00:25,Not latest view,BR (Brazil)
13458,Perfil 1,2020-11-13 21:06:43,00:00:03,RuPaul's Drag Race: Temporada 11: O que você tem aí? (Episódio 1),00:00:03,00:00:03,BR (Brazil)
13459,Perfil 1,2020-11-12 23:19:37,00:13:22,O Gambito da Rainha: Minissérie: Aberturas (Episódio 1),00:13:22,Not latest view,BR (Brazil)
13460,Perfil 1,2020-11-11 22:54:23,02:23:53,O cavaleiro das trevas,02:24:43,02:24:43,BR (Brazil)
13461,Perfil 1,2020-11-11 18:24:56,01:20:50,Bright,01:51:17,01:51:17,BR (Brazil)
13462,Perfil 1,2020-11-11 17:46:01,00:30:37,Bright,00:30:57,Not latest view,BR (Brazil)
13463,Perfil 1,2020-11-09 19:45:30,00:27:51,As vantagens de ser invisível,01:42:38,01:42:38,BR (Brazil)
13464,Perfil 1,2020-11-09 16:52:13,01:14:52,As vantagens de ser invisível,01:14:52,Not latest view,BR (Brazil)
13465,Perfil 1,2020-11-08 22:38:48,00:46:46,Amor com Data Marcada,01:37:22,01:37:22,BR (Brazil)
13466,Perfil 1,2020-11-08 21:53:35,00:43:50,Amor com Data Marcada,00:50:38,Not latest view,BR (Brazil)
13467,Perfil 1,2020-11-08 21:45:09,00:06:49,Amor com Data Marcada,00:06:49,Not latest view,BR (Brazil)
13468,Perfil 1,2020-11-08 16:38:49,00:32:37,Emily em Paris: Temporada 1: Desfile cancelado (Episódio 10),00:32:41,00:32:41,BR (Brazil)
13469,Perfil 1,2020-11-08 15:59:37,02:31:24,Blade Runner 2049,02:33:04,Not latest view,BR (Brazil)
13470,Perfil 1,2020-11-08 15:59:29,00:22:09,Emily em Paris: Temporada 1: O leilão (Episódio 9),00:22:12,00:22:12,BR (Brazil)
13471,Perfil 1,2020-11-08 15:43:10,00:00:14,Altered Carbon: Temporada 1: No silêncio da noite (Episódio 3),00:00:34,00:00:34,BR (Brazil)
13472,Perfil 1,2020-11-08 15:32:23,00:27:05,Emily em Paris: Temporada 1: Em família (Episódio 8),00:27:09,00:27:09,BR (Brazil)
13473,Perfil 1,2020-11-08 15:08:38,00:00:06,Emily em Paris: Temporada 1: Final francês (Episódio 7),00:05:59,Not latest view,BR (Brazil)
13474,Perfil 1,2020-11-08 14:53:52,00:26:00,Emily em Paris: Temporada 1: Final francês (Episódio 7),00:26:04,00:26:04,BR (Brazil)
13475,Perfil 1,2020-11-08 14:26:20,00:27:31,Emily em Paris: Temporada 1: Básica (Episódio 6),00:27:35,00:27:35,BR (Brazil)
13476,Perfil 1,2020-11-08 14:19:31,00:06:46,Emily em Paris: Temporada 1: Falsos amigos (Episódio 5),00:24:41,00:24:41,BR (Brazil)
13477,Perfil 1,2020-11-08 13:10:30,00:00:03,Emily em Paris: Temporada 1: Falsos amigos (Episódio 5),00:13:20,Not latest view,BR (Brazil)
13478,Perfil 1,2020-11-08 12:37:10,00:00:01,Emily em Paris: Temporada 1: Falsos amigos (Episódio 5),00:13:16,Not latest view,BR (Brazil)
13479,Perfil 1,2020-11-08 00:13:25,00:17:48,Emily em Paris: Temporada 1: Básica (Episódio 6),00:17:52,Not latest view,BR (Brazil)
13480,Perfil 1,2020-11-07 23:48:38,00:24:45,Emily em Paris: Temporada 1: Falsos amigos (Episódio 5),00:24:45,Not latest view,BR (Brazil)
13481,Perfil 1,2020-11-07 23:48:34,00:00:02,Emily em Paris: Temporada 1: Um beijo é só um beijo (Episódio 4),00:25:12,00:25:12,BR (Brazil)
13482,Perfil 1,2020-11-07 23:08:40,00:25:10,Emily em Paris: Temporada 1: Um beijo é só um beijo (Episódio 4),00:25:14,Not latest view,BR (Brazil)
13483,Perfil 1,2020-11-07 22:44:09,00:24:30,Emily em Paris: Temporada 1: Sexy ou sexista (Episódio 3),00:24:33,00:24:33,BR (Brazil)
13484,Perfil 1,2020-11-07 22:19:17,00:24:51,Emily em Paris: Temporada 1: Palavras masculinas (Episódio 2),00:24:51,00:24:51,BR (Brazil)
13485,Perfil 1,2020-11-07 21:51:28,00:27:46,Emily em Paris: Temporada 1: Emily em Paris (Episódio 1),00:27:46,00:27:46,BR (Brazil)
13486,Perfil 1,2020-11-07 21:50:43,00:00:01,Emily em Paris: Temporada 1: Emily em Paris (Episódio 1),00:00:01,Not latest view,BR (Brazil)
13487,Perfil 1,2020-11-07 21:14:53,00:28:27,"Amor e Anarquia: Temporada 1: O presente, a eternidade e o plano de ação (Episódio 8)",00:32:53,Not latest view,BR (Brazil)
13488,Perfil 1,2020-11-07 20:17:56,00:03:26,"Amor e Anarquia: Temporada 1: O presente, a eternidade e o plano de ação (Episódio 8)",00:03:36,Not latest view,BR (Brazil)
13489,Perfil 1,2020-11-07 19:53:07,00:24:48,Amor e Anarquia: Temporada 1: Ayahuasca (Episódio 7),00:24:52,Not latest view,BR (Brazil)
13490,Perfil 1,2020-11-07 19:26:30,00:26:35,Amor e Anarquia: Temporada 1: Arrependimentos (Episódio 6),00:26:39,Not latest view,BR (Brazil)
13491,Perfil 1,2020-11-07 18:53:57,00:26:37,Amor e Anarquia: Temporada 1: Feira literária (Episódio 5),00:26:40,Not latest view,BR (Brazil)
13492,Perfil 1,2020-11-07 18:27:00,00:26:57,Amor e Anarquia: Temporada 1: Emprego fixo (Episódio 4),00:27:00,Not latest view,BR (Brazil)
13493,Perfil 1,2020-11-07 17:55:04,00:26:42,Amor e Anarquia: Temporada 1: Stream-Us (Episódio 3),00:26:46,Not latest view,BR (Brazil)
13494,Perfil 1,2020-11-07 17:43:19,00:11:43,Amor e Anarquia: Temporada 1: Surpresas (Episódio 2),00:23:57,00:23:57,BR (Brazil)
13495,Perfil 1,2020-11-07 17:28:43,00:12:10,Amor e Anarquia: Temporada 1: Surpresas (Episódio 2),00:12:14,Not latest view,BR (Brazil)
13496,Perfil 1,2020-11-07 16:57:08,00:31:34,Amor e Anarquia: Temporada 1: Como tudo começou (Episódio 1),00:31:34,00:31:34,BR (Brazil)
13497,Perfil 1,2020-11-07 14:51:13,00:59:32,RuPaul's Drag Race: Temporada 10: Grande final (Episódio 14),00:59:04,00:59:04,BR (Brazil)
13498,Perfil 1,2020-11-07 13:45:31,00:58:49,RuPaul's Drag Race: Temporada 10: Reunião (Episódio 13),00:58:49,00:58:49,BR (Brazil)
13499,Perfil 1,2020-11-07 12:46:43,00:58:30,RuPaul's Drag Race: Temporada 10: American (Episódio 12),00:59:21,00:59:21,BR (Brazil)
13500,Perfil 1,2020-11-06 18:53:57,00:58:46,RuPaul's Drag Race: Temporada 4: RuPocalipse (Episódio 1),00:58:56,Not latest view,BR (Brazil)
13501,Perfil 1,2020-11-06 14:56:45,01:46:51,O Castelo Animado,01:55:12,Not latest view,BR (Brazil)
13502,Perfil 1,2020-11-06 11:49:59,02:04:24,O Senhor dos Anéis - O Retorno do Rei,03:12:26,03:12:26,BR (Brazil)
13503,Perfil 1,2020-11-06 01:02:24,00:38:08,RuPaul's Drag Race: Temporada 10: Gêmeas más (Episódio 11),00:59:12,00:59:12,BR (Brazil)
